Tweet index	Label	Tweet text
3640	0	really sure want place today #somuchbadnegativity #smileyoufucktards stop dragging day
3641	1	thank aidyn adele getting sick
3642	0	lidshats lids sucks officially use good
3643	1	thx catching #urock
3644	0	cocktails tonight yep one year
3645	0	heelteacher nxt gone sky
3646	0	bbctrending callstadt turnoftime #already dividing one another good
3647	0	archive pick makes laugh theyre sick httptcoofsmwjt #mehblog #littlemeh #doctor httptcohchkxgooqb
3648	1	rspriggs theres much less controversy bcs replaced
3649	0	cant believe nearly months since mum passed away :grimacing_face: miss much everyday :purple_heart: :two_hearts:
3650	0	#foreplay #cuddling – #jedi #craves #things #yoda #quoteshttptcocwfaiafki
3651	0	saic design directors trends advice students httptcoxguuhl
3652	1	justinroehr oh bradford awful
3653	0	maaaaan stupid instagram went followers cat mom tom myspace #smh #butstill
3654	1	littlelabrat musingngaio love button pushers
3655	1	normalizing relations cuba huh get ready crap #thanksobama httptcouvntbh #bad
3656	0	devanaltman instead playing pompous know card actually make educated rebuttal
3657	0	considerate issue n didnt care im taking position back dont give damn wht u think
3658	1	gotta love #emcs latest feature vnx side httptcotlaajibar
3659	0	callofdutyaw mrprowestie gamesproutyt bf sp shit mp broken months
3660	1	juugin everything niggas got warrants pay
3661	0	#basura #immondizia name httptcoibiwxmfm
3662	0	discodavejohn mattbrickman ill take physical challenge
3663	1	getting sick time finals great
3664	0	look trash clearly see handle stole name pictures httptconujgrwwb
3665	1	finding quite funny gillette soccer saturday sky complaining arent enough games pm saturday
3666	1	teacher says come tomorrow morning help never classroom #wow #thanksforthehelp
3667	1	chicago firehouse restaurant caught fire morning httptcoembvysq
3668	0	sscottamatthews wtf go
3669	1	cram minutes exam get tag qualified person
3670	1	watching creepy shit bed alone bad idea spell turn french bulldog big ass bulldog #bewareofdog
3671	0	xmas blog feat intimissimiofficial tweetcalzedonia read story share love httptcovprrfyrk
3672	1	tomorrow great day
3673	1	cannot wait go dentist later
3674	0	life never easy seems till u come bring ur love inside
3675	1	wait wait wait isnt font tshirt comic sans kingjames #icantbreathe httptcoqwpvoqggd
3676	1	revelation africanamerican communitys faith law enforcement skyrockets httptcolfnohjljx
3677	1	dont love people message nowhere act like guys close cus want something
3678	0	miss skateboarding even winter yet :pensive_face: :confounded_face: #skateeverydamnday hoof life :victory_hand: httptcodaksuvos
3679	0	moment go bathroom cleaning lady #stillholdingit
3680	1	nit pick every little thing guys keep thatll show team youre behind
3681	1	beautiful way start morning :persevering_face: :face_with_medical_mask:
3682	1	ccriadoperez person wrote clearly bit tit
3683	1	nothing love listening black eyed peas way home saturday night loss petrolia #killerband
3684	0	upgraded seats :beaming_face_with_smiling_eyes: kinda scared #sundayfunday #sundaydateday #mylove httptcojudvtugx
3685	0	feel didnt love #im #ok
3686	1	alvaghcronin walk civic offices get bus muttering ourselveswouldnt think theyd pay water
3687	1	standing board dental hygiene two hours wanted spend birthday
3688	0	like theonion visit httptcohjrcawtqx articles also win free puppy puppy per visit puppy maximum #atl
3689	0	dont fish mammals nothing common kenwilson brownbearmike hotnostrilsrfun rapmonster
3690	0	bored check dailypotatonews newest article word linked ridiculous website try httptcofsergobknq
3691	1	nicholas sparks manipulating women believe guys reality sensitive male characters books
3692	0	im ready kongosmusics first headlining tour north america ticketsinfo httptconyqfyaki #lunatic
3693	1	louiseinwords crosses bear lol
3694	0	may need reread books ever find dracos boggart jkrowling #harrypotter #dracomalfoy
3695	0	far would go #safety httptcocnnvfdf #onlinedating #relationships via themblog
3696	0	incredible rt busterespn red sox agreement justin masterson
3697	1	muayguyblog efcworldwide verbal submission
3698	1	finals week plus hearing grandma icu amazing #letmegohome
3699	1	well said nigelfarage one fed women breastfeeding ostentatiously
3700	0	willuk bluebellgray like youre maldives #seaandwhitesands
3701	1	good choice stay late lys #study #finalsweek #deathofme
3702	1	rrhhmmss timechols penneeee agree see videos photos taken two hours shooting
3703	1	brentrivera boyfriend hair flip walks away
3704	1	love half group really committed half doesnt give crap #perfection
3705	1	walshamboy trobinsonnewera uklabour theres link somewhere cant quite put finger
3706	0	body language confidence easiest thing make difference httptcojvosrvuo via drgarywood
3707	0	bigedh loughton basildon u
3708	1	fallenangel ohhh dont know sounds sooooo interesting
3709	1	oh skrillex big deal see daily #skrillex #rave #edm httptcoqkvjjkxq
3710	0	packers fans twitter full meltdown mode r e l x
3711	0	peppa times week lol cant
3712	0	dads big kid christmas morning waking everyone bloody early
3713	1	tryna learn skate tonight :smiling_face_with_sunglasses: #pennyboard #skate httptcoypktqslad
3714	0	londonbum wtf :face_with_tears_of_joy: :face_with_tears_of_joy: #gangstawankstayard
3715	1	mickstaxis favourite day year httptcofqobkvzvrc
3716	1	happy havent gone bed yet
3717	0	earned land free level badge untappd httptcomqybsrw
3718	0	markrizzoritson hahahaha love mate good xx
3719	0	mehrtarar thei rights protest ends fundamental rights begin cannot take right earning livelihood free movement
3720	0	house adjourned pace dont expect ache din come parl n u cnt blame modi govt fr #rajyasabha
3721	0	dirtydeathdog pillzsufrie billisfps bfdaily yeah look like plastic
3722	1	im pretty sure bad boy worth least stokes per round #dreamon miranda place httptcogysnxsrwse
3723	1	im enough dance practice whatsapp groups yet #december #winter #weddingseason
3724	0	need two hour long hug insecure
3725	1	another httpstcoaevyocrebg #thanksalot #freelesson #english #esl #tesl openlanguage
3726	1	fischer ordered fish chips
3727	0	posting tweet doesnt mean dont use twitter
3728	0	messed today guys thought work #fail #itsabovemypaygradetocare #stillcare #lesigh
3729	1	theres million trillion things id rather rather profound lyrics big sean profound #worstsongever
3730	1	congratulations adeleferguson well deserved hope enjoy notification twitter httptcolzdddchx
3731	1	sony got hacked oh man big surprise httptconhtetkigx
3732	1	dodgers gonna miss therealmattkemp flashgjr hanleyramirez others least got howie kendrick #notstoked #wtf
3733	0	latinapicsdaily gay bang
3734	1	new curtain us #christians like briansbrown travel #russia torment #lgbt seeking asylum httptcousjefr
3735	0	nevermind getting worked need hump back game bc gooden playing terribly
3736	0	giving cr water subsidy public crime wasting cr advertisement developmentwaah ji waah httptcoqxogumlt
3737	1	nytimes oh someone got trouble making fun people behead innocent peoplenice
3738	1	happiest person ever kacimaier wakes morning
3739	1	carried way half men id getting called crank amongst things asked #pmt :nail_polish:
3740	0	virtues dislike none vices admirewinston churchill
3741	0	#oldfriends #are #old #anymore httptcozasmwkbw
3742	1	hit angles duck face hide wrinkles #thatsabossbitchrightthere
3743	0	thestephenlynch whats opposite cheat day called thats one per week said
3744	0	bangon great insight rt donaldkscott interesting read democracy ab management ideology httptcowccemikw #ableg
3745	0	vacationsreimaginedreengineeredreborn tripsifucoming soon signup gain access beta httptconbrxrkcd
3746	1	httptcoxmzzkikn dont know didnt get number #accounting #absolutetosh
3747	0	facebook owner mark zuckerberg says dislike creating dislike button httptcodjbibmp
3748	0	short hair #really httptcoyafcnyz
3749	1	students busy protesting grand jury decision study deserve fail actions consequences
3750	1	cant heroes happy dc comics mean even great flagship romance fauxmance bring destruction
3751	0	tlast train jimmackney redsaint #wemarchon #saintsfc
3752	1	sane peoples would talk twitter cant find sane humans talk #retweet #ifagree
3753	0	chanachristine haha never nice guess im cool enough :pensive_face: #sadface
3754	1	headed huntsville tx afternoon try contain jealousy
3755	1	reading dundee united chairmanship statement tonight say lot toshcare young players indeed
3756	1	directv thanks leaving dish us #badbusiness
3757	1	nothing says welcome home better #wemissedyoutoo httptcotfidxnl
3758	1	far today ruined mug ive cried twice ive gotten things todo list done im furious #goodstarttotheday
3759	1	love able sleep right
3760	0	velvet rhinestones babydollsizemedium largecomes softly padded wired shelf cups httptcolspwyohrt
3761	0	nadhirxx well say :bust_in_silhouette:
3762	1	wonderful time fiscal year
3763	1	slate please book one appointments tell happens httptcozrilqmgiop
3764	1	love mornings start like
3765	1	today :pile_of_poo: surprise #of #daystretch
3766	1	duale seeking protection heard proposed security bill trample basic rights pple freedom
3767	0	getsthrubuckner shitits called
3768	0	mostella get much playing time hubbsidk might wrong dont understand
3769	1	victoriassecret taylorswift really respect feministwomens movements roof
3770	1	megynkelly fun
3771	1	time free tyranny usa lean towards tolerant societies like russia china
3772	0	dont understand anyone watches bowl games dont matter great team outside top dominated #dontcare
3773	1	mcdonalds dont think caramel frappe salty enough #mcyuck #lostsale
3774	1	oh gas hauling semi flammable signs driver smoking #truestory #i #texas
3775	1	sexualgif ur boyfriend interrupts selfie httptcokvzvcznu yeah happens time
3776	0	opedmarketing snowing canada hills minute hoping white christmas
3777	0	takes calls phone thing works thelexzane rbrnetwork billvanglahn ssgangle stevenswenson joehilgerman
3778	1	daddywarpig soulbrotherkab smirtington quietuswolfe #gamergate weaponized ninjas trained assasins creed
3779	0	brrrrrrr kinda feel would go kitchen make coffee
3780	0	jaketapper proof youll never lose betting intelligence electorate anyone believe word says
3781	0	need get back college #feeling #this
3782	0	nbb still q still one best
3783	1	kissstephanie teapartycat uncover hidden arsenals wmd iraq result torture enhanced interrogation
3784	0	commsec home page shows dow make home page stats realtime pls httptcoqtcakxnf
3785	0	marked toread becassine pendant la grande guerre caumery httpstcogcuvyuxox
3786	0	ilgdaily wind friend httptcotbbraejdpbeautiful
3787	0	year fionanb became lords :crown: #watchthelordman
3788	0	nothing better getting snapchat mjbrothers #the weight playing background #sameparents #sametunes
3789	0	#britishroyalty presume #titles #publicduties
3790	1	sunrise far back search google calendar via sunrise google doesnt working search engine calendar
3791	0	ive honestly never even watched christmas story ive seen random parts
3792	1	china calls us hypocritical #humanrights chinese peace prize goes castro putin via npr httptcodqeoqteuid
3793	0	samuelsamf braddrake empty threats even #thebear supports #united httptcouzcnaxiye
3794	1	southamptonfc monday tickets general sale boxing daythanks help
3795	0	favorite color every color
3796	1	claytravisbgid one could hope
3797	1	love im stressed body decides react causing massive pain
3798	0	girls british accents :OK_hand: point
3799	0	think almost died burned face #hategasbbqs
3800	0	#notcias #eu #europ eua statement european commissions eu investment plan httptcomxjxwloqz
3801	0	#nowplaying earicpatten presents dj earic pattens elektrik metro house vibes mix sessions club httptcodusmzkts
3802	0	normwilner unless rogue theatres start showing gets sold online
3803	1	whoever hunger games whistle quiet floor applaud originality cultural relevance #oldjoke
3804	1	feeling like crap treated horribly great day #iwanttogohome
3805	0	nylons quick jamieyuccas chadhartman progress list mn year
3806	0	thefollowingfox get paid posting stuff like tsu go httptcojummwiayt #follow #followback
3807	0	abelv kwapt want learning group development turn green bass thornton assets
3808	0	ones cinema #putting #my #phone #on #silent rebeccainch httptcoqeidnxxts
3809	1	bbcradmac stuartmaconie years ago rochdale left shoes sale £ reduction full price #bargain
3810	0	montana best versace remix httptcosaakkuzq dude goes
